"rules","support","confidence","lift","count"
"{ASUS Chromebook,Dell Desktop,iMac} => {HP Laptop}",0.00345704117946111,0.62962962962963,3.24379644180587,34
"{HP Wireless Mouse,Lenovo Desktop Computer,ViewSonic Monitor} => {HP Laptop}",0.00223690899847483,0.628571428571429,3.23834468308015,22
"{ASUS 2 Monitor,Dell Desktop,Microsoft Office Home and Student 2016} => {iMac}",0.00244026436197255,0.827586206896552,3.23116726670408,24
"{Apple Magic Keyboard,Dell Desktop,Microsoft Office Home and Student 2016} => {iMac}",0.00244026436197255,0.827586206896552,3.23116726670408,24
"{Dell Desktop,iMac,Logitech Keyboard} => {HP Laptop}",0.0025419420437214,0.625,3.21994499738083,25
"{ASUS 2 Monitor,Dell Desktop,ViewSonic Monitor} => {HP Laptop}",0.0025419420437214,0.625,3.21994499738083,25
"{Acer Desktop,HP Monitor,Lenovo Desktop Computer} => {HP Laptop}",0.00305033045246568,0.625,3.21994499738083,30
"{Apple Magic Keyboard,iMac,Lenovo Desktop Computer,ViewSonic Monitor} => {HP Laptop}",0.0025419420437214,0.625,3.21994499738083,25
"{ASUS Monitor,Dell Desktop,Lenovo Desktop Computer} => {HP Laptop}",0.00335536349771225,0.622641509433962,3.20779426154165,33
"{HP Laptop,HP Monitor,Lenovo Desktop Computer,ViewSonic Monitor} => {iMac}",0.00233858668022369,0.821428571428571,3.20712584358873,23
"{Dell Desktop,Lenovo Desktop Computer,ViewSonic Monitor} => {HP Laptop}",0.00620233858668022,0.622448979591837,3.20680236473846,61
"{Dell Desktop,Intel Desktop,Lenovo Desktop Computer} => {HP Laptop}",0.00233858668022369,0.621621621621622,3.20253988928688,23
"{Apple Magic Keyboard,Computer Game} => {HP Laptop}",0.0041687849517031,0.621212121212121,3.20043017921488,41
"{HP Black & Tri-color Ink,iMac,ViewSonic Monitor} => {HP Laptop}",0.00264361972547026,0.619047619047619,3.18927885454863,26
"{Computer Game,ViewSonic Monitor} => {HP Laptop}",0.0074224707676665,0.61864406779661,3.18719979401763,73
"{Logitech MK550 Wireless Wave Keyboard and Mouse Combo,ViewSonic Monitor} => {HP Laptop}",0.00345704117946111,0.618181818181818,3.18481832468213,34
